Y,Mes,Dia,Anyo,Hora,Minuto,AgroTemp,AgroHum
18.5,4,22,2021,14,10,6.5,97.3
19.9,4,22,2021,14,0,6.5,97.3
21.9,4,22,2021,13,50,6.5,97.3
22.0,4,22,2021,13,40,6.5,97.3
16.9,4,22,2021,13,30,6.5,97.3
21.0,4,22,2021,13,20,6.5,97.3
21.0,4,22,2021,13,10,6.5,97.3
20.4,4,22,2021,13,0,6.5,97.3
18.9,4,22,2021,12,50,6.5,97.3
18.0,4,22,2021,12,40,6.5,97.3
16.9,4,22,2021,12,30,6.5,97.3
13.0,4,22,2021,12,20,6.5,97.3
10.9,4,22,2021,12,10,6.5,97.3
12.2,4,22,2021,12,0,6.5,97.3
14.6,4,22,2021,11,50,6.5,97.3
11.7,4,22,2021,11,40,6.5,97.3
11.5,4,22,2021,11,30,6.5,97.3
11.0,4,22,2021,11,20,6.5,97.3
12.3,4,22,2021,11,10,6.5,97.3
11.5,4,22,2021,11,0,6.5,97.3
9.6,4,22,2021,10,50,6.5,97.3
9.3,4,22,2021,10,40,6.5,97.3
8.0,4,22,2021,10,30,6.5,97.3
7.7,4,22,2021,10,20,6.5,97.3
7.8,4,22,2021,10,10,6.5,97.3
7.2,4,22,2021,10,0,6.5,97.3
6.8,4,22,2021,9,50,9.5,97.3
6.6,4,22,2021,9,40,9.5,97.3
6.7,4,22,2021,9,30,9.5,97.3
6.5,4,22,2021,9,20,9.5,97.3
6.2,4,22,2021,9,10,9.5,97.3
6.5,4,22,2021,9,0,9.5,97.3
5.8,4,22,2021,8,50,9.5,97.3
5.9,4,22,2021,8,40,9.5,97.3
5.6,4,22,2021,8,30,9.5,97.3
5.8,4,22,2021,8,20,9.5,97.3
5.9,4,22,2021,8,10,9.5,97.3
5.9,4,22,2021,8,0,9.5,97.3
5.9,4,22,2021,7,50,9.5,97.3
5.7,4,22,2021,7,40,9.5,97.3
6.1,4,22,2021,7,30,9.5,97.3
6.5,4,22,2021,7,20,9.5,97.3
6.8,4,22,2021,7,10,9.5,97.3
7.0,4,22,2021,7,0,9.5,97.3
6.8,4,22,2021,6,50,9.5,97.3
7.0,4,22,2021,6,40,9.5,97.3
6.8,4,22,2021,6,30,9.5,97.3
6.5,4,22,2021,6,20,9.5,97.3
6.4,4,22,2021,6,10,9.5,97.3
6.4,4,22,2021,6,0,9.5,97.3
6.6,4,22,2021,5,50,9.5,97.3
6.7,4,22,2021,5,40,9.5,97.3
6.9,4,22,2021,5,30,9.5,97.3
6.9,4,22,2021,5,20,9.5,97.3
6.6,4,22,2021,5,10,9.5,97.3
6.9,4,22,2021,5,0,9.5,97.3
6.9,4,22,2021,4,50,9.5,97.3
6.9,4,22,2021,4,40,9.5,97.3
6.7,4,22,2021,4,30,9.5,97.3
6.8,4,22,2021,4,20,9.5,97.3
6.8,4,22,2021,4,10,9.5,97.3
7.0,4,22,2021,4,0,9.5,97.3
7.0,4,22,2021,3,50,9.5,97.3
6.5,4,22,2021,3,40,9.5,97.3
6.5,4,22,2021,3,30,9.5,97.3
6.9,4,22,2021,3,20,9.5,97.3
6.7,4,22,2021,3,10,9.5,97.3
6.7,4,22,2021,3,0,9.5,97.3
6.6,4,22,2021,2,50,10.1,97.3
6.6,4,22,2021,2,40,10.1,97.3
6.6,4,22,2021,2,30,10.1,97.3
6.4,4,22,2021,2,10,10.1,97.3
6.2,4,22,2021,2,0,10.1,97.3
6.8,4,22,2021,1,50,6.5,97.3
6.9,4,22,2021,1,40,6.5,97.3
6.6,4,22,2021,1,30,6.5,97.3
6.4,4,22,2021,1,20,6.5,97.3
6.2,4,22,2021,1,10,6.5,97.3
6.3,4,22,2021,1,0,6.5,97.3
6.2,4,22,2021,0,50,6.1,97.3
6.3,4,22,2021,0,40,6.1,97.3
6.5,4,22,2021,0,30,6.1,97.3
6.4,4,22,2021,0,20,6.1,97.3
6.5,4,22,2021,0,10,6.1,97.3
6.8,4,22,2021,0,0,6.1,97.3
6.7,4,21,2021,23,50,5.8,88.4
6.2,4,21,2021,23,40,5.8,88.4
6.1,4,21,2021,23,30,5.8,88.4
6.5,4,21,2021,23,20,5.8,88.4
6.9,4,21,2021,23,10,5.8,88.4
7.3,4,21,2021,23,0,5.8,88.4
7.4,4,21,2021,22,50,6.3,88.4
7.5,4,21,2021,22,40,6.3,88.4
7.3,4,21,2021,22,30,6.3,88.4
7.6,4,21,2021,22,20,6.3,88.4
8.1,4,21,2021,22,10,6.3,88.4
7.6,4,21,2021,22,0,6.3,88.4
6.9,4,21,2021,21,50,7,88.4
7.1,4,21,2021,21,40,7,88.4
7.5,4,21,2021,21,30,7,88.4
8.4,4,21,2021,21,20,7,88.4
7.5,4,21,2021,21,10,7,88.4
8.2,4,21,2021,21,0,7,88.4
8.7,4,21,2021,20,50,8,88.4
8.7,4,21,2021,20,40,8,88.4
9.0,4,21,2021,20,30,8,88.4
9.0,4,21,2021,20,20,8,88.4
9.5,4,21,2021,20,10,8,88.4
9.9,4,21,2021,20,0,8,88.4
10.2,4,21,2021,19,50,10.2,88.4
10.0,4,21,2021,19,40,10.2,88.4
10.5,4,21,2021,19,30,10.2,88.4
11.5,4,21,2021,19,20,10.2,88.4
12.4,4,21,2021,19,10,10.2,88.4
14.1,4,21,2021,19,0,10.2,88.4
16.3,4,21,2021,18,50,10.2,88.4
16.7,4,21,2021,18,40,10.2,88.4
17.6,4,21,2021,18,30,10.2,88.4
18.6,4,21,2021,18,20,10.2,88.4
15.8,4,21,2021,18,10,10.2,88.4
17.9,4,21,2021,18,0,10.2,88.4
17.7,4,21,2021,17,50,10.2,88.4
19.4,4,21,2021,17,40,10.2,88.4
15.0,4,21,2021,17,30,10.2,88.4
16.8,4,21,2021,17,20,10.2,88.4
20.2,4,21,2021,17,10,10.2,88.4
19.4,4,21,2021,17,0,10.2,88.4
21.8,4,21,2021,16,50,10.2,88.4
17.7,4,21,2021,16,40,10.2,88.4
20.8,4,21,2021,16,30,10.2,88.4
19.9,4,21,2021,16,20,10.2,88.4
15.4,4,21,2021,16,10,10.2,88.4
16.4,4,21,2021,16,0,10.2,88.4
21.2,4,21,2021,15,50,10.2,88.4
22.8,4,21,2021,15,40,10.2,88.4
15.6,4,21,2021,15,30,10.2,88.4
15.2,4,21,2021,15,20,10.2,88.4
15.7,4,21,2021,15,10,10.2,88.4
22.6,4,21,2021,15,0,10.2,88.4
23.3,4,21,2021,14,50,10.2,88.4
20.7,4,21,2021,14,40,10.2,88.4
19.0,4,21,2021,14,30,10.2,88.4
16.2,4,21,2021,14,20,10.2,88.4
17.8,4,21,2021,14,10,10.2,88.4
15.7,4,21,2021,14,0,10.2,88.4
16.4,4,21,2021,13,50,10.2,88.4
19.0,4,21,2021,13,40,10.2,88.4
18.2,4,21,2021,13,30,10.2,88.4
16.2,4,21,2021,13,20,10.2,88.4
14.0,4,21,2021,13,10,10.2,88.4
13.2,4,21,2021,13,0,10.2,88.4
13.0,4,21,2021,12,50,10.2,88.4
13.0,4,21,2021,12,40,10.2,88.4
14.3,4,21,2021,12,30,10.2,88.4
14.1,4,21,2021,12,20,10.2,88.4
13.9,4,21,2021,12,10,10.2,88.4
13.8,4,21,2021,12,0,10.2,88.4
13.7,4,21,2021,11,50,10.2,88.4
13.5,4,21,2021,11,40,10.2,88.4
13.4,4,21,2021,11,30,10.2,88.4
13.2,4,21,2021,11,19,10.2,88.4
13.0,4,21,2021,11,9,10.2,88.4
12.8,4,21,2021,10,59,10.2,88.4
12.6,4,21,2021,10,49,10.2,88.4
12.5,4,21,2021,10,39,10.2,88.4
12.3,4,21,2021,10,29,10.2,88.4
12.3,4,21,2021,10,20,10.2,88.4
12.2,4,21,2021,10,10,10.2,88.4
12.2,4,21,2021,10,0,10.2,88.4
12.2,4,21,2021,9,50,5.8,88.4
12.1,4,21,2021,9,40,5.8,88.4
12.1,4,21,2021,9,30,5.8,88.4
12.1,4,21,2021,9,20,5.8,88.4
12.0,4,21,2021,9,10,5.8,88.4
12.0,4,21,2021,9,0,5.8,88.4
12.1,4,21,2021,8,50,5.8,88.4
12.1,4,21,2021,8,40,5.8,88.4
12.1,4,21,2021,8,30,5.8,88.4
12.0,4,21,2021,8,20,5.8,88.4
12.1,4,21,2021,8,10,5.8,88.4
12.1,4,21,2021,8,0,5.8,88.4
12.2,4,21,2021,7,50,5.8,88.4
12.1,4,21,2021,7,40,5.8,88.4
12.1,4,21,2021,7,30,5.8,88.4
12.2,4,21,2021,7,20,5.8,88.4
12.2,4,21,2021,7,10,5.8,88.4
12.2,4,21,2021,7,0,5.8,88.4
12.2,4,21,2021,6,50,5.8,88.4
12.2,4,21,2021,6,40,5.8,88.4
12.3,4,21,2021,6,30,5.8,88.4
12.1,4,21,2021,6,20,5.8,88.4
12.3,4,21,2021,6,10,5.8,88.4
12.3,4,21,2021,6,0,5.8,88.4
12.3,4,21,2021,5,50,5.8,88.4
12.3,4,21,2021,5,40,5.8,88.4
12.4,4,21,2021,5,30,5.8,88.4
12.4,4,21,2021,5,20,5.8,88.4
12.4,4,21,2021,5,10,5.8,88.4
12.5,4,21,2021,5,0,5.8,88.4
12.4,4,21,2021,4,50,5.8,88.4
12.4,4,21,2021,4,40,5.8,88.4
12.5,4,21,2021,4,30,5.8,88.4
12.4,4,21,2021,4,20,5.8,88.4
12.4,4,21,2021,4,10,5.8,88.4
12.3,4,21,2021,4,0,5.8,88.4
12.3,4,21,2021,3,50,5.8,88.4
12.3,4,21,2021,3,40,5.8,88.4
12.2,4,21,2021,3,30,5.8,88.4
12.1,4,21,2021,3,20,5.8,88.4
12.0,4,21,2021,3,10,5.8,88.4
12.1,4,21,2021,3,0,5.8,88.4
11.9,4,21,2021,2,50,10.2,88.4
11.9,4,21,2021,2,40,10.2,88.4
11.7,4,21,2021,2,30,10.2,88.4
11.1,4,21,2021,2,20,10.2,88.4
11.2,4,21,2021,2,10,10.2,88.4
10.9,4,21,2021,2,0,10.2,88.4
11.0,4,21,2021,1,50,10.2,88.4
11.0,4,21,2021,1,40,10.2,88.4
10.9,4,21,2021,1,30,10.2,88.4
10.9,4,21,2021,1,20,10.2,88.4
10.9,4,21,2021,1,10,10.2,88.4
11.0,4,21,2021,1,0,10.2,88.4
10.9,4,21,2021,0,50,10.4,88.4
11.0,4,21,2021,0,40,10.4,88.4
10.9,4,21,2021,0,30,10.4,88.4
10.7,4,21,2021,0,20,10.4,88.4
10.7,4,21,2021,0,10,10.4,88.4
10.7,4,21,2021,0,0,10.4,88.4
10.6,4,20,2021,23,50,12.2,88.4
10.5,4,20,2021,23,40,12.2,88.4
10.5,4,20,2021,23,30,12.2,88.4
10.5,4,20,2021,23,20,12.2,88.4
10.6,4,20,2021,23,10,12.2,88.4
10.6,4,20,2021,23,0,12.2,88.4
10.5,4,20,2021,22,50,12.2,88.4
10.4,4,20,2021,22,40,12.2,88.4
10.4,4,20,2021,22,30,12.2,88.4
10.4,4,20,2021,22,20,12.2,88.4
10.4,4,20,2021,22,10,12.2,88.4
10.4,4,20,2021,22,0,12.2,88.4
10.3,4,20,2021,21,50,12.2,88.4
10.4,4,20,2021,21,40,12.2,88.4
10.5,4,20,2021,21,30,12.2,88.4
10.4,4,20,2021,21,20,12.2,88.4
10.6,4,20,2021,21,10,12.2,88.4
10.7,4,20,2021,21,0,12.2,88.4
10.7,4,20,2021,20,50,12.2,88.4
10.8,4,20,2021,20,40,12.2,88.4
11.1,4,20,2021,20,30,12.2,88.4
11.4,4,20,2021,20,20,12.2,88.4
11.5,4,20,2021,20,10,12.2,88.4
11.9,4,20,2021,20,0,12.2,88.4
12.0,4,20,2021,19,50,12.3,88.4
12.0,4,20,2021,19,40,12.3,88.4
12.0,4,20,2021,19,30,12.3,88.4
12.1,4,20,2021,19,20,12.3,88.4
12.2,4,20,2021,19,10,12.3,88.4
12.5,4,20,2021,19,0,12.3,88.4
12.7,4,20,2021,18,50,12.3,88.4
12.7,4,20,2021,18,40,12.3,88.4
12.9,4,20,2021,18,30,12.3,88.4
13.1,4,20,2021,18,20,12.3,88.4
13.4,4,20,2021,18,10,12.3,88.4
13.8,4,20,2021,18,0,12.3,88.4
13.9,4,20,2021,17,50,12.3,88.4
14.6,4,20,2021,17,40,12.3,88.4
14.6,4,20,2021,17,30,12.3,88.4
15.2,4,20,2021,17,20,12.3,88.4
15.5,4,20,2021,17,10,12.3,88.4
15.7,4,20,2021,17,0,12.3,88.4
15.9,4,20,2021,16,50,12.3,88.4
16.1,4,20,2021,16,40,12.3,88.4
16.9,4,20,2021,16,30,12.3,88.4
17.7,4,20,2021,16,20,12.3,88.4
17.8,4,20,2021,16,10,12.3,88.4
17.2,4,20,2021,16,0,12.3,88.4
16.8,4,20,2021,15,50,12.3,88.4
17.4,4,20,2021,15,40,12.3,88.4
17.7,4,20,2021,15,30,12.3,88.4
18.3,4,20,2021,15,20,12.3,88.4
20.2,4,20,2021,15,10,12.3,88.4
19.1,4,20,2021,15,0,12.3,88.4
18.1,4,20,2021,14,50,12.3,88.4
19.8,4,20,2021,14,40,12.3,88.4
23.6,4,20,2021,14,30,12.3,88.4
20.8,4,20,2021,14,20,12.3,88.4
22.1,4,20,2021,14,10,12.3,88.4
20.8,4,20,2021,14,0,12.3,88.4
19.6,4,20,2021,13,50,12.3,88.4
20.8,4,20,2021,13,40,12.3,88.4
18.4,4,20,2021,13,30,12.3,88.4
17.8,4,20,2021,13,20,12.3,88.4
16.6,4,20,2021,13,10,12.3,88.4
17.0,4,20,2021,13,0,12.3,88.4
16.0,4,20,2021,12,50,12.3,88.4
16.1,4,20,2021,12,40,12.3,88.4
16.3,4,20,2021,12,30,12.3,88.4
16.7,4,20,2021,12,20,12.3,88.4
16.2,4,20,2021,12,10,12.3,88.4
17.2,4,20,2021,12,0,12.3,88.4
17.4,4,20,2021,11,50,12.3,88.4
16.2,4,20,2021,11,40,12.3,88.4
15.7,4,20,2021,11,30,12.3,88.4
16.1,4,20,2021,11,20,12.3,88.4
15.7,4,20,2021,11,10,12.3,88.4
15.9,4,20,2021,11,0,12.3,88.4
16.5,4,20,2021,10,50,12.3,88.4
15.5,4,20,2021,10,40,12.3,88.4
13.2,4,20,2021,10,30,12.3,88.4
12.6,4,20,2021,10,20,12.3,88.4
12.7,4,20,2021,10,10,12.3,88.4
12.3,4,20,2021,10,0,12.3,88.4
11.9,4,20,2021,9,50,10.4,88.4
11.6,4,20,2021,9,40,10.4,88.4
12.0,4,20,2021,9,30,10.4,88.4
11.9,4,20,2021,9,20,10.4,88.4
11.6,4,20,2021,9,10,10.4,88.4
11.3,4,20,2021,9,0,10.4,88.4
11.0,4,20,2021,8,50,10.4,88.4
10.9,4,20,2021,8,40,10.4,88.4
10.8,4,20,2021,8,30,10.4,88.4
10.9,4,20,2021,8,20,10.4,88.4
10.8,4,20,2021,8,10,10.4,88.4
10.9,4,20,2021,8,0,10.4,88.4
10.9,4,20,2021,7,50,10.4,88.4
11.0,4,20,2021,7,40,10.4,88.4
11.0,4,20,2021,7,30,10.4,88.4
11.1,4,20,2021,7,20,10.4,88.4
11.2,4,20,2021,7,10,10.4,88.4
11.1,4,20,2021,7,0,10.4,88.4
11.2,4,20,2021,6,50,11.6,88.4
11.2,4,20,2021,6,40,11.6,88.4
11.2,4,20,2021,6,30,11.6,88.4
11.3,4,20,2021,6,20,11.6,88.4
11.2,4,20,2021,6,10,11.6,88.4
11.2,4,20,2021,6,0,11.6,88.4
11.2,4,20,2021,5,50,11.7,88.4
11.3,4,20,2021,5,40,11.7,88.4
11.3,4,20,2021,5,30,11.7,88.4
11.4,4,20,2021,5,20,11.7,88.4
11.4,4,20,2021,5,10,11.7,88.4
11.4,4,20,2021,5,0,11.7,88.4
11.5,4,20,2021,4,50,12,88.4
11.5,4,20,2021,4,40,12,88.4
11.5,4,20,2021,4,30,12,88.4
11.4,4,20,2021,4,20,12,88.4
11.4,4,20,2021,4,10,12,88.4
11.4,4,20,2021,4,0,12,88.4
11.5,4,20,2021,3,50,12,88.4
11.5,4,20,2021,3,40,12,88.4
11.6,4,20,2021,3,30,12,88.4
11.5,4,20,2021,3,20,12,88.4
11.6,4,20,2021,3,10,12,88.4
11.7,4,20,2021,3,0,12,88.4
11.7,4,20,2021,2,50,12.2,88.4
11.8,4,20,2021,2,40,12.2,88.4
11.9,4,20,2021,2,30,12.2,88.4
11.8,4,20,2021,2,20,12.2,88.4
11.9,4,20,2021,2,10,12.2,88.4
11.8,4,20,2021,2,0,12.2,88.4
11.9,4,20,2021,1,50,12.3,88.4
11.8,4,20,2021,1,40,12.3,88.4
11.8,4,20,2021,1,30,12.3,88.4
11.8,4,20,2021,1,20,12.3,88.4
11.7,4,20,2021,1,10,12.3,88.4
11.7,4,20,2021,1,0,12.3,88.4
11.7,4,20,2021,0,50,12.5,88.4
11.7,4,20,2021,0,40,12.5,88.4
11.7,4,20,2021,0,30,12.5,88.4
11.7,4,20,2021,0,20,12.5,88.4
11.7,4,20,2021,0,10,12.5,88.4
11.6,4,20,2021,0,0,12.5,88.4
11.8,4,19,2021,23,50,12.6,88.4
11.8,4,19,2021,23,40,12.6,88.4
11.8,4,19,2021,23,30,12.6,88.4
11.7,4,19,2021,23,20,12.6,88.4
11.5,4,19,2021,23,10,12.6,88.4
8.2,4,19,2021,23,0,12.6,88.4
11.8,4,19,2021,22,50,12.7,88.4
12.0,4,19,2021,22,40,12.7,88.4
12.1,4,19,2021,22,30,12.7,88.4
12.2,4,19,2021,22,20,12.7,88.4
12.0,4,19,2021,22,10,12.7,88.4
10.3,4,19,2021,22,0,12.7,88.4
12.3,4,19,2021,21,50,12.7,88.4
12.6,4,19,2021,21,40,12.7,88.4
12.7,4,19,2021,21,30,12.7,88.4
12.9,4,19,2021,21,20,12.7,88.4
13.0,4,19,2021,21,10,12.7,88.4
13.2,4,19,2021,21,0,12.7,88.4
13.5,4,19,2021,20,50,13.2,88.4
13.3,4,19,2021,20,40,13.2,88.4
13.8,4,19,2021,20,30,13.2,88.4
14.2,4,19,2021,20,20,13.2,88.4
14.0,4,19,2021,20,10,13.2,88.4
14.1,4,19,2021,20,0,13.2,88.4
14.0,4,19,2021,19,50,14.3,88.4
13.9,4,19,2021,19,40,14.3,88.4
13.9,4,19,2021,19,30,14.3,88.4
14.2,4,19,2021,19,20,14.3,88.4
14.3,4,19,2021,19,10,14.3,88.4
14.4,4,19,2021,19,0,14.3,88.4
14.4,4,19,2021,18,50,14.8,88.4
14.5,4,19,2021,18,40,14.8,88.4
14.5,4,19,2021,18,30,14.8,88.4
14.6,4,19,2021,18,20,14.8,88.4
14.7,4,19,2021,18,10,14.8,88.4
14.8,4,19,2021,18,0,14.8,88.4
14.9,4,19,2021,17,50,15.3,88.4
15.0,4,19,2021,17,40,15.3,88.4
15.1,4,19,2021,17,30,15.3,88.4
15.3,4,19,2021,17,20,15.3,88.4
15.4,4,19,2021,17,10,15.3,88.4
15.3,4,19,2021,17,0,15.3,88.4
15.3,4,19,2021,16,50,15.6,88.4
15.2,4,19,2021,16,40,15.6,88.4
15.4,4,19,2021,16,30,15.6,88.4
15.6,4,19,2021,16,20,15.6,88.4
16.0,4,19,2021,16,10,15.6,88.4
15.9,4,19,2021,16,0,15.6,88.4
16.4,4,19,2021,15,50,15.7,88.4
16.1,4,19,2021,15,40,15.7,88.4
16.3,4,19,2021,15,30,15.7,88.4
16.4,4,19,2021,15,20,15.7,88.4
16.3,4,19,2021,15,10,15.7,88.4
16.3,4,19,2021,15,0,15.7,88.4
15.9,4,19,2021,14,50,15.6,88.4
15.5,4,19,2021,14,40,15.6,88.4
15.1,4,19,2021,14,30,15.6,88.4
14.0,4,19,2021,14,20,15.6,88.4
15.1,4,19,2021,14,10,15.6,88.4
14.8,4,19,2021,14,0,15.6,88.4
14.8,4,19,2021,13,50,15,88.4
14.6,4,19,2021,13,40,15,88.4
14.8,4,19,2021,13,30,15,88.4
14.7,4,19,2021,13,20,15,88.4
14.4,4,19,2021,13,10,15,88.4
14.3,4,19,2021,13,0,15,88.4
14.4,4,19,2021,12,50,14.7,88.4
14.3,4,19,2021,12,40,14.7,88.4
14.3,4,19,2021,12,30,14.7,88.4
14.3,4,19,2021,12,20,14.7,88.4
14.4,4,19,2021,12,10,14.7,88.4
14.2,4,19,2021,12,0,14.7,88.4
14.4,4,19,2021,11,50,14.6,88.4
14.5,4,19,2021,11,40,14.6,88.4
14.7,4,19,2021,11,30,14.6,88.4
14.8,4,19,2021,11,20,14.6,88.4
14.5,4,19,2021,11,10,14.6,88.4
14.4,4,19,2021,11,0,14.6,88.4
14.1,4,19,2021,10,50,15.2,88.4
14.1,4,19,2021,10,40,15.2,88.4
14.2,4,19,2021,10,30,15.2,88.4
14.4,4,19,2021,10,20,15.2,88.4
14.3,4,19,2021,10,10,15.2,88.4
14.1,4,19,2021,10,0,15.2,88.4
14.0,4,19,2021,9,50,12.6,88.4
13.9,4,19,2021,9,40,12.6,88.4
13.5,4,19,2021,9,30,12.6,88.4
13.4,4,19,2021,9,20,12.6,88.4
13.3,4,19,2021,9,10,12.6,88.4
13.2,4,19,2021,9,0,12.6,88.4
13.3,4,19,2021,8,50,12.6,88.4
13.3,4,19,2021,8,40,12.6,88.4
13.6,4,19,2021,8,30,12.6,88.4
14.0,4,19,2021,8,20,12.6,88.4
13.7,4,19,2021,8,10,12.6,88.4
13.7,4,19,2021,8,0,12.6,88.4
14.0,4,19,2021,7,50,12.6,88.4
14.3,4,19,2021,7,40,12.6,88.4
14.1,4,19,2021,7,30,12.6,88.4
14.6,4,19,2021,7,20,12.6,88.4
14.4,4,19,2021,7,10,12.6,88.4
14.6,4,19,2021,7,0,12.6,88.4
14.7,4,19,2021,6,50,12.6,88.4
14.7,4,19,2021,6,40,12.6,88.4
14.5,4,19,2021,6,30,12.6,88.4
14.5,4,19,2021,6,20,12.6,88.4
14.3,4,19,2021,6,10,12.6,88.4
14.5,4,19,2021,6,0,12.6,88.4
14.3,4,19,2021,5,50,12.6,88.4
14.3,4,19,2021,5,40,12.6,88.4
14.3,4,19,2021,5,30,12.6,88.4
14.3,4,19,2021,5,20,12.6,88.4
14.2,4,19,2021,5,10,12.6,88.4
14.3,4,19,2021,5,0,12.6,88.4
14.1,4,19,2021,4,50,12.6,88.4
14.3,4,19,2021,4,40,12.6,88.4
14.2,4,19,2021,4,30,12.6,88.4
14.3,4,19,2021,4,20,12.6,88.4
14.3,4,19,2021,4,10,12.6,88.4
14.3,4,19,2021,4,0,12.6,88.4
14.2,4,19,2021,3,50,12.6,88.4
14.2,4,19,2021,3,40,12.6,88.4
14.1,4,19,2021,3,30,12.6,88.4
14.0,4,19,2021,3,20,12.6,88.4
14.0,4,19,2021,3,10,12.6,88.4
14.0,4,19,2021,3,0,12.6,88.4
14.0,4,19,2021,2,50,14.3,88.4
13.9,4,19,2021,2,40,14.3,88.4
14.0,4,19,2021,2,30,14.3,88.4
14.0,4,19,2021,2,20,14.3,88.4
14.1,4,19,2021,2,10,14.3,88.4
14.1,4,19,2021,2,0,14.3,88.4
14.1,4,19,2021,1,50,15.2,88.4
14.1,4,19,2021,1,40,15.2,88.4
14.2,4,19,2021,1,30,15.2,88.4
14.2,4,19,2021,1,20,15.2,88.4
14.1,4,19,2021,1,10,15.2,88.4
14.2,4,19,2021,1,0,15.2,88.4
14.2,4,19,2021,0,50,15.3,88.4
14.2,4,19,2021,0,40,15.3,88.4
14.2,4,19,2021,0,30,15.3,88.4
14.1,4,19,2021,0,20,15.3,88.4
14.0,4,19,2021,0,10,15.3,88.4
14.0,4,19,2021,0,0,15.3,88.4
14.0,4,18,2021,23,50,15,88.4
14.1,4,18,2021,23,40,15,88.4
14.1,4,18,2021,23,30,15,88.4
14.2,4,18,2021,23,20,15,88.4
14.2,4,18,2021,23,10,15,88.4
14.2,4,18,2021,23,0,15,88.4
14.2,4,18,2021,22,50,15,88.4
14.2,4,18,2021,22,40,15,88.4
14.2,4,18,2021,22,30,15,88.4
14.1,4,18,2021,22,20,15,88.4
14.1,4,18,2021,22,10,15,88.4
14.2,4,18,2021,22,0,15,88.4
14.2,4,18,2021,21,50,15.2,88.4
14.3,4,18,2021,21,40,15.2,88.4
14.3,4,18,2021,21,30,15.2,88.4
14.2,4,18,2021,21,20,15.2,88.4
14.3,4,18,2021,21,10,15.2,88.4
14.4,4,18,2021,21,0,15.2,88.4
14.3,4,18,2021,20,50,15.3,88.4
14.4,4,18,2021,20,40,15.3,88.4
14.6,4,18,2021,20,30,15.3,88.4
14.5,4,18,2021,20,20,15.3,88.4
14.5,4,18,2021,20,10,15.3,88.4
14.4,4,18,2021,20,0,15.3,88.4
14.4,4,18,2021,19,50,15.5,88.4
14.4,4,18,2021,19,40,15.5,88.4
14.3,4,18,2021,19,30,15.5,88.4
13.2,4,18,2021,19,20,15.5,88.4
13.3,4,18,2021,19,10,15.5,88.4
15.5,4,18,2021,19,0,15.5,88.4
16.3,4,18,2021,18,50,15.5,88.4
16.7,4,18,2021,18,40,15.5,88.4
16.9,4,18,2021,18,30,15.5,88.4
17.2,4,18,2021,18,20,15.5,88.4
17.5,4,18,2021,18,10,15.5,88.4
17.8,4,18,2021,18,0,15.5,88.4
18.1,4,18,2021,17,50,16.8,88.4
19.0,4,18,2021,17,40,16.8,88.4
19.0,4,18,2021,17,30,16.8,88.4
19.0,4,18,2021,17,20,16.8,88.4
19.6,4,18,2021,17,10,16.8,88.4
20.1,4,18,2021,17,0,16.8,88.4
20.6,4,18,2021,16,50,18,88.4
23.9,4,18,2021,16,40,18,88.4
20.3,4,18,2021,16,30,18,88.4
19.8,4,18,2021,16,20,18,88.4
19.0,4,18,2021,16,10,18,88.4
18.6,4,18,2021,16,0,18,88.4
19.5,4,18,2021,15,50,17.8,88.4
19.1,4,18,2021,15,40,17.8,88.4
19.0,4,18,2021,15,30,17.8,88.4
17.1,4,18,2021,15,20,17.8,88.4
19.0,4,18,2021,15,10,17.8,88.4
19.8,4,18,2021,15,0,17.8,88.4
20.1,4,18,2021,14,50,9.8,88.4
19.5,4,18,2021,14,40,9.8,88.4
20.8,4,18,2021,14,30,9.8,88.4
20.6,4,18,2021,14,20,9.8,88.4
20.9,4,18,2021,14,10,9.8,88.4
20.8,4,18,2021,14,0,9.8,88.4
20.8,4,18,2021,13,50,9.8,88.4
22.5,4,18,2021,13,40,9.8,88.4
24.5,4,18,2021,13,30,9.8,88.4
21.8,4,18,2021,13,20,9.8,88.4
24.9,4,18,2021,13,10,9.8,88.4
21.0,4,18,2021,13,0,9.8,88.4
22.3,4,18,2021,12,50,9.8,88.4
19.4,4,18,2021,12,40,9.8,88.4
19.5,4,18,2021,12,30,9.8,88.4
18.9,4,18,2021,12,20,9.8,88.4
19.8,4,18,2021,12,10,9.8,88.4
19.7,4,18,2021,12,0,9.8,88.4
22.9,4,18,2021,11,50,9.8,88.4
21.1,4,18,2021,11,40,9.8,88.4
20.2,4,18,2021,11,30,9.8,88.4
17.9,4,18,2021,11,20,9.8,88.4
17.6,4,18,2021,11,10,9.8,88.4
16.3,4,18,2021,11,0,9.8,88.4
15.3,4,18,2021,10,50,9.8,88.4
15.2,4,18,2021,10,40,9.8,88.4
14.8,4,18,2021,10,30,9.8,88.4
14.5,4,18,2021,10,20,9.8,88.4
14.6,4,18,2021,10,10,9.8,88.4
14.3,4,18,2021,10,0,9.8,88.4
12.8,4,18,2021,9,50,15,88.4
12.3,4,18,2021,9,40,15,88.4
10.8,4,18,2021,9,30,15,88.4
10.5,4,18,2021,9,20,15,88.4
10.6,4,18,2021,9,10,15,88.4
9.8,4,18,2021,9,0,15,88.4
9.9,4,18,2021,8,50,15,88.4
7.8,4,18,2021,8,40,15,88.4
7.7,4,18,2021,8,30,15,88.4
7.6,4,18,2021,8,20,15,88.4
7.9,4,18,2021,8,10,15,88.4
